CourseExternalId|CourseComponent|CourseTitle|CourseDescription|CourseDisclaimer|Office|Archive|TargetLocation|CourseCredit1|CourseNotes|CourseEditableField1
4599||CS Tech Hours (5)|||16|1|8|5.00||
4600||EHS:  Tech Hours Sem 1 00-01|||16|1|8|4.00||
4601||Fermi Math|||16|1|8|1.00||
4602||CS Tech Hours (4)|||16|1|8|4.00||
4604||CS Tech Hours (3)|||16|1|8|3.00||
4605||Hyperstudio|||16|1|8|1.00||
4606||CS Tech Hours (2)|||16|1|8|2.00||
4607||CS Tech Class (1)|||16|1|8|1.00||
4608||Staff Development Plans/Team Building|||16|1|8|3.50||
4609||Teaming/Technology|||16|1|8|3.50||tech
4610||CV Planning Day with Countryside|Math Training, Literacy Training, Grad Standards||16|1|8|7.00||lit
4612||Everyday Creativity Part 1/Teaming|||16|1|8|6.00||
4613||Everyday Creativity Part II/Whole-Child Objective Writing|||16|1|8|6.00||
4616||Sexual Orientation|||16|1|8|0.00||
4618||Differentiating Curriculum|Use in Life Science classroom to accomodate individual student differences in ability and interest.||16|1|8|0.00||
4619||TIES Access Intermediate|Workshop taken at TIES||16|1|8|0.00||
4620||EHS:  Late Start 3/21/2001|Discuss and design future late starts\r\nDiscuss and plan for successful end of school year||16|1|8|2.00||
4621||EHS:  MS Outlook training|||16|1|8|2.00||
4623||Making a Difference|||16|1|8|6.00||pbi
4629||DS01  K-1 Assessment Training|K-1 Teachers\r\nThis session is offered as an additional assessment workshop for K-1 teachers who were unable to attend sessions provided in May.  The training focuses on classroom screening and diagnostic tools for reading and math, including WORK SAMPLI||16|1|8|3.50||
4633||BS01  QRI-II (Qualitative Reading Inventory-II)|K-9, Spec. Ed. AOM/Title I\r\nQRI-II is one more tool you can use to inform your instruction with your students. *The QRI-II is an informal reading inventory designed to assess reading ability at emergent through junior high levels.  It includes narrative||16|1|8|3.50||
4634||ES01  Lexile|ECC 348C\r\nK-9, Spec. Ed., AOM/Title 1\r\nCome prepared to discuss and learn more about using *Lexile to improve your instruction.  (All students who took the 2001 ALT in reading have a Lexile score. Next fall teachers in third to ninth grade will be abl||16|1|8|3.50||
4637||HS01  Curriculum Writing|ECC 351\r\nCurriculum Writing Teams K-12\r\nJune 18 (required)\r\nJune 19-22 (optional)\r\nThis orientation to writing curriculum for Edina is a requirement of any teacher with a curriculum contract.  Curriculum teams will set a course in the morning, and||16|1|8|4.00||
4639||IS01  Reciprocal Teaching - An Instructional Activity to Improve Comprehension of Text in ANY Content Area|All 3-12 Staff (break outs by level)\r\nBring bag lunch if staying afternoon to work on project.\r\nTeachers and students who use Reciprocal Teaching like it! It works across subject areas and helps students be more successful.  Both colleagues and resear||16|1|8|3.00||
4640||JS01  Introduction to Early Success and Soar to Success|8:30-3:30 if working on project.  Bring bag lunch if staying for afternoon.\r\nTeachers 1-6\r\nIf you are teaching students in Success Centers this summer, next fall, or want to learn what your students learn in Success Center reading classes, this worksh||16|1|8|3.00||
4641||KS01  Everyday Math 'New Users' Conference|Never-Been-Trained Users, including NEW Users, K-6\r\nIf you have never had training in Everyday Math (even though you may have been using it!?) - THIS is your opportunity to be trained by the Everyday Learning staff that works most closely with the progr||16|1|8|6.00||
4642||LS01  Everyday Math Train-the-Trainer Conference|Experienced Users who are willing to share!\r\nIf you have been to a 'new user' Everyday Math conference, (or are going on the 9th) have used the program, and are willing to share ideas with others, this is the conference for you!  This daylong training w||16|1|8|6.00||
4643||MS01  2nd Edition Everyday Math|Elementary Grade K-2\r\nSpend time getting acquainted with your new second edition, re-visit or gather the philosophy behind Everyday Math and plan for the year ahead.  Everyday Math games and new calculator activities will also be taught and played. Come||16|1|8|4.50||
4644||NS01  2nd Edition Everyday Math|Elementary Grades 3-6\r\nSpend time getting acquainted with your new second edition, re-visit or gather the philosophy behind Everyday Math and plan for the year ahead.  Everyday Math games and new calculator activities will also be taught and played. Com||16|1|8|4.50||
4645||OS01 Math Manipulative & Everyday Math Activities & Games|Elem. Grades K-2\r\nFraction Bars, Base 10 Blocks, Cuisinaire Rods, Calculators, Polyhedron Games and Everyday Games are important for understanding and development of Everyday Mathematics curriculum - for you and your students.  Bring your Everyday mater||16|1|8|4.50||
4651||US01  Using A Framework for Understanding Poverty to Improve Student Test Scores|All K-12 Staff\r\nThis workshop utilizes the Framework for Understanding Poverty to examine implications for success in test taking.  The implications of the Framework for Teaching and Learning will be further studied and specific interventions suggested ||16|1|8|6.00||
4656||SEED I|||16|1|8|0.00||
4657||SEED I|||16|1|8|0.00||
4658||Michelle Borba|||16|1|8|0.00||
4659||Everyday Math Grades 1-3|||16|1|8|0.00||
4661||Carol Ann Tomlinson Day 1|||16|1|8|6.00||diff
4663||Eating Disorders|||16|1|8|0.00||
4665||Title One - AOM District Meetings|||16|1|8|6.00||
4667||Workshop #27A: Designing Web Pages (2 Saturdays)|||16|1|8|9.00||
4672||Literacy workshop|1/2 day literacy training, grade 1||16|1|8|3.00||
4678||Literacy workshop|1/2 day literacy training, grade 3 team||16|1|8|3.00||
4679||Literacy workshop|1/2 day literacy training, grade 2||16|1|8|3.00||
4681||Literacy workshop|1/2 day literacy workshop with Mary Kirchhof, grade 5 team||16|1|8|3.00||
4683||Crisis Steering Committee|||16|1|8|5.50||
4688||LA 6-12 Curriculum Study Committee 2000-01|||16|1|8|8.00||
4689||6-12 LA Curriculum Study Committee|||16|1|8|3.00||
4692||District Assessment Committee 2000-01|||16|1|8|8.00||
4702||Differentiated Instruction:  Welcome and Overview|||16|1|8|0.00||
4704||Everyday Math Grades 1-3|||16|1|8|0.00||
4705||Closure:  Pre-Assessment:  The Key to Differentiation|||16|1|8|0.00||
4706||K-12 District Math Curriculum Committee 2000-01|||16|1|8|5.00||
4707||VVMS Principal's Advisory Council|||16|1|8|8.00||
4708||VVMS BATT Committee|||16|1|8|9.00||
4709||Elementary Language Arts Review Team|||16|1|8|10.00||
4710||Reading More and Loving It|This was a workshop in which I learned more about the importance of reading aloud to students and some suggested books and strategies for making the most of it.||16|1|8|0.00||
4718||Reading More and Loving It|Benefits of reading aloud to students||16|1|8|0.00||
4719||Middle Level Training|||16|1|8|2.00||
4720||Gifted Education District Team Committee|||16|1|8|16.00||
4721||A Framework for Understanding Poverty|Ruby gave ideas for working with the impoverished child in the school setting.||16|1|8|0.00||
4724||Facilities Committee|Concord Facilities Committee||16|1|8|2.00||
4726||District Hiring Committee|||16|1|8|3.50||
4728||A framework for undeerstanding poverty workshop|This workshop guided the educator to help children to develop "mental models" to be able to help them incorporate curriculum into their knowledge base.||16|1|8|0.00||
4729||Pen in Hand|Team Communication for Pen in Hand Project||16|1|8|2.00||
4730||SAT team|||16|1|8|6.00||
4734||BATT Staff development team|||16|1|8|4.00||
4735||PTO/Social Committee/GE council/ Code Blue|Committee work at Concord that equal 2 CEU cedits||16|1|8|2.00||
4736||CCC and Site Council|Concord Cares Club and Concord Site Council||16|1|8|4.00||
4737||School Patrol|||16|1|8|6.00||
4738||Team Leaders|Grade level team leaders||16|1|8|3.00||
4739||CV Site Council 2000-2001|Creek Valley Site Council 2000-2001||16|1|8|5.00||
4740||OSHA training at Concord|||16|1|8|1.00||
4743||What's New in Children's Literature|The presenter introduced participants to the latest and greatest in children's literature.||16|1|8|0.00||
4747||Prep Center, Mentoring Development Series|Learning about Moving from friend to coach, bridging the gap between survival and success, enhancing mentoring through creative resources and the understanding and shaping of school culture.||16|1|8|0.00||
4748||North Central Association Visiting Team|Participated in NCA visting Validation Team for Curren Elementary in Hopkins||16|1|8|0.00||
4749||CS BATT Committee|||16|1|8|6.00||
4750||CS Instruction and Technology Team|||16|1|8|6.00||
4766||Elementary PE Department Committee|||16|1|8|3.00||
4767||CV Nature Center|||16|1|8|5.00||
4769||Valley View Staff Development Committee|||16|1|8|5.00||
4770||Community Collaboration Council|||16|1|8|5.00||
4771||Educational Services Council|||16|1|8|7.50||
4778||Reciprocal Teaching|mini-workshop taught by Mary Lou Wilm and Elizabeth Chaigne - part of trade-off for Feb. 16||16|1|8|1.00||
4781||Making Words|mini-workshop taught by Tom Konicek or Maureen Curran-Dorsano as part of Feb. 16th trade-off||16|1|8|1.00||
4782||Read Retell|mini-workshop taught by Lisa Drake as part of our Feb. 16th trade-off||16|1|8|1.00||
4783||Quick Ideas from CAIT|mini-workshop taught by Sharon Norlander as part of Feb. 16th trade-off||16|1|8|1.00||
4798||Tech training|tech training, before or after school or during prep||16|1|8|3.00||
4800||Tech Training|before or after school tech training||16|1|8|2.00||
4802||Dictations/Evaluations|workshop taught by V?ronique Merlin as part of trade-off for Feb. 16th||16|1|8|1.00||
4804||Cooperative Learning|mini-workshop taught by Barbara Anderson as part of our Feb. 16th trade-off||16|1|8|1.00||
4805||Student Activity Advisory Council 2000-01|||16|1|8|4.50||
4806||South View|||16|1|8|9.00||
4807||Edina Math Teachers, Curriculum Writing/Horizontal Alignment|Met 4/11/01 and 5/2/01 for 3/5 hours each time.||16|1|8|7.00||
4809||Kindergarten Assessments 2000-01|||16|1|8|6.00||
4810||Kindergarten Curriculum Alignment Meeting|||16|1|8|6.00||
4819||Group 1:  Beginner Level Work Session|||16|1|8|0.00||
4823||Cornelia Tech Class|||16|1|8|10.00||
4826||Cornelia Tech Classes|||16|1|8|7.00||
4827||Cornelia Tech Classes|||16|1|8|6.00||
4828||Cornelia Tech Classes|||16|1|8|5.00||
4829||Cornelia Tech Class|||16|1|8|2.00||
4830||Cornelia Tech Classes|||16|1|8|4.00||
4831||Circle of Good Friends and Good Books|||16|1|8|0.00||
4834||Language!  Reading Discussion|||16|1|8|2.50||
4835||Closure:  Pre-Assessment:  The Key to Differentiation|||16|1|8|0.00||
4836||Information Literacy Skills - Database Search Strategies for you and your students!|You will earn about different search methods that work with the *InfoTrac collection of databases.  The goals for this class are twofold:  first, participants will develop search strategies for use with InfoTrac so they can stay abreast of trends and issu||16|1|8|3.00||
4837||New Teacher Training 2000|||16|1|8|18.00||
4838||LINKS 2000-2001|||16|1|8|20.00||
4840||LINKS 2000-01 (17.5 CEU's)|||16|1|8|17.50||
4841||LINKS 2000-01 (15 CEU's)|||16|1|8|15.00||
4844||EHS Late Start: 4/19/01|||16|1|8|2.00||
4845||EHS Late Start: 5/22/01|||16|1|8|2.00||
4846||S.E.E.D. 2000-01|||16|1|8|0.00||
4847||EHS: 2nd Friday- new teacher|||16|1|8|7.00||
4848||EHS: 2nd Friday- new teacher|||16|1|8|6.00||
4849||EHS: 2nd Friday- new teacher|||16|1|8|5.00||
4850||EHS: 2nd Friday, New teacher|||16|1|8|4.00||
4851||EHS: 2nd Friday- New teacher|||16|1|8|3.00||
4853||EHS:  2nd Friday- New Teacher|||16|1|8|2.00||
4854||EHS: 2nd Friday- new teacher|||16|1|8|1.00||
4858||EHS:  Staff Dev 00-01|||16|1|8|10.00||
4859||EHS:  Staff Dev. 00-01|||16|1|8|9.00||
4860||EHS:  Staff Dev 00-01|||16|1|8|7.00||
4861||EHS:  Staff Dev. 00-01|||16|1|8|6.00||
4862||EHS:  Staff Dev 00-01|||16|1|8|4.00||
4863||EHS:  Staff Dev 00-01|||16|1|8|3.00||
4870||EHS:  BATT 00-01|||16|1|8|9.00||
4871||EHS:  BATT 00-01|||16|1|8|8.00||
4874||EHS:  BATT  00-01|||16|1|8|7.00||
4875||EHS:  BATT 00-01|||16|1|8|5.00||
4876||EHS:  BATT  00-01|||16|1|8|3.00||
4877||EHS:  BATT 00-01|||16|1|8|2.00||
4879||Webmaster Training|Fall building webmaster training||16|1|8|12.00||
4880||Webmaster Training|Winter Webmaster Training||16|1|8|3.00||
4881||Cornelia Report Card Committee|||16|1|8|2.00||
4882||Cornelia Staff Development Committee|||16|1|8|2.00||
4884||Edina Curriculum Database Overivew for Curriculum Writers - Summer 2001|||16|1|8|2.00||
4885||Our Changing World:  A Cause for Celebration|||16|1|8|2.00||
4893||District Kickoff '99|||16|1|8|0.00||
4894||MLK All District Inservice|||16|1|8|0.00||
4895||HS Tech Training Semester 1 1999-2000|||16|1|8|0.00||
4896||Internet Search Strategies|||16|1|8|0.00||
4897||HS MLK Afternoon Session |||16|1|8|0.00||
4898||New Teacher Training 1999|||16|1|8|0.00||
4899||LINKS 1999-2000|||16|1|8|0.00||
4900||Literacy Task Force|||16|1|8|0.00||
4901||The Edina Model:  Infusing Technology 2000|||16|1|8|0.00||
4902||Elementary Principals' Workshop|||16|1|8|0.00||
4903||ITS Training 1998|||16|1|8|0.00||
4904||ITS Training Spring 1999|||16|1|8|0.00||
4905||Media and ITS Training|||16|1|8|0.00||
4906||Fall Peer Coaching (IS & ITS) 1999|||16|1|8|0.00||
4907||Fall Staff Development Inservice 1999|||16|1|8|0.00||
